,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,accessed_cityname
0,1079468658538233858,1079468658538233858,1546200358000.0,2018-12-30 15:05:58,-0400,"{'type': 'Point', 'coordinates': [13.5, 7.1]}",My favorite things in life don't cost any money... @ Maradi Region  https://t.co/C4iFnNBHj5,en,[],[],1028714833703784448,1028714833703784448,iam_nazzeef,Nazz 🇳🇪 🇳🇬,7,15,https://twitter.com/iam_nazzeef/status/1079468658538233858,['https://www.instagram.com/p/BsBjWYbgBcz/?utm_source=ig_twitter_share&igshid=14lvlhetzvv05'],[],0,,False,0,1,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
1,1078311674304778243,1078311674304778243,1545924511000.0,2018-12-27 10:28:31,-0400,"{'type': 'Point', 'coordinates': [13.8053, 8.9883]}",Juste une pose avec un ami frère à Zinder  https://t.co/G2u8o6ueOq,fr,[],[],4027383622,4027383622,rachidou_abba,ABBA abdoul Rachidou,4,10,https://twitter.com/rachidou_abba/status/1078311674304778243,['https://www.instagram.com/p/Br5VOwEH7Rsgaenh2bDEEEqfpNglo1CBH7j03M0/?utm_source=ig_twitter_share&igshid=sn6m675vs0jy'],[],0,,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
2,1078311628230283265,1078311628230283265,1545924500000.0,2018-12-27 10:28:20,-0400,"{'type': 'Point', 'coordinates': [13.8053, 8.9883]}",Vient de publier une photo à Zinder  https://t.co/OivYIHZmdl,fr,[],[],4027383622,4027383622,rachidou_abba,ABBA abdoul Rachidou,4,10,https://twitter.com/rachidou_abba/status/1078311628230283265,['https://www.instagram.com/p/Br5VNfKHP8z3OUB9sO4ZXJPUaE4CmlyvTzbZYg0/?utm_source=ig_twitter_share&igshid=1cqevr8rsexx1'],[],0,,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
3,1075930460566376448,1075930460566376448,1545356786000.0,2018-12-20 20:46:26,-0400,"{'type': 'Point', 'coordinates': [13.8053, 8.9883]}",Juste un laps de temps de distraction dans la ville de zinder à Zinder Saboua  https://t.co/rBOzBbaHBH,fr,[],[],4027383622,4027383622,rachidou_abba,ABBA abdoul Rachidou,4,20,https://twitter.com/rachidou_abba/status/1075930460566376448,['https://www.instagram.com/p/BroaN6NH1sKIm0W9_70nfR8n_YvoGtmyIvPikk0/?utm_source=ig_twitter_share&igshid=1sgmmzqpia4u2'],[],0,,False,0,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
4,1075618653696155648,1075618653696155648,1545282445000.0,2018-12-20 00:07:25,-0400,"{'type': 'Point', 'coordinates': [13.8053, 8.9883]}",With His Excellency Governor of Zinder Alhaji Issa Mousa @ Goverment House Damagaram @ Damagaram - Zinder  https://t.co/2OWCc4ULLV,en,[],[],1309565857,1309565857,danzainabsports,Uba Danzainab,4,00,https://twitter.com/danzainabsports/status/1075618653696155648,['https://www.instagram.com/p/BrmMlvUgdq_/?utm_source=ig_twitter_share&igshid=lkw4jv3m6fnc'],[],0,,False,1,0,1,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
5,1075617050595352576,1075617050595352576,1545282063000.0,2018-12-20 00:01:03,-0400,"{'type': 'Point', 'coordinates': [13.8053, 8.9883]}","Tareda Mai Alfarma Alhaji Aboubakar Umar Sanda Sultan na Damagaran jihar Zinder, @ Damagaram - Zinder  https://t.co/KYVpRyf05o",in,[],[],1309565857,1309565857,danzainabsports,Uba Danzainab,4,00,https://twitter.com/danzainabsports/status/1075617050595352576,['https://www.instagram.com/p/BrmL3D7AMTM/?utm_source=ig_twitter_share&igshid=1nd9ggq3u5wpn'],[],0,,False,1,0,1,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
6,1075615856011419649,1075615856011419649,1545281778000.0,2018-12-19 23:56:18,-0400,"{'type': 'Point', 'coordinates': [13.8053, 8.9883]}",With My Role model Emir of Gumel Ahmad Mohammad Sani@ Sultan Place in Damagaran!🕺🕺🕺🕺🙏Allah yaja kwana yaja zamanin ka.. @ Damagaram - Zinder  https://t.co/WYkSEfsCEo,in,[],[],1309565857,1309565857,danzainabsports,Uba Danzainab,3,23,https://twitter.com/danzainabsports/status/1075615856011419649,['https://www.instagram.com/p/BrmLUIAAjjW/?utm_source=ig_twitter_share&igshid=tto4339pncwb'],[],0,,False,1,0,1,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
7,1074964816660451330,1074964816660451330,1545126558000.0,2018-12-18 04:49:18,-0400,"{'type': 'Point', 'coordinates': [13.8053, 8.9883]}",Bonne fete de #Republique #Niger  Le #leadership du #scoutisme au #developpement du potentiel des #jeunes @ Damagaram - Zinder  https://t.co/96jL3yCAXW,fr,"['republique', 'niger', 'leadership', 'scoutisme', 'developpement', 'jeunes']",[],397656095,397656095,saniayoub,Sani Ayouba,2,04,https://twitter.com/saniayoub/status/1074964816660451330,['https://www.instagram.com/p/BrhjPwGAK_F/?utm_source=ig_twitter_share&igshid=1cdjhqlw9o05r'],[],0,,False,2,0,1,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
8,1074917591959916548,1074917591959916548,1545115299000.0,2018-12-18 01:41:39,-0400,"{'type': 'Point', 'coordinates': [13.7948706, 9.0033962]}",Me voici devant le sultanat entrain d'assister à l'arrivée des chefs Traditionnels et je suis la seule femme dans tout ce beau monde. Je vies mon rêve je vous promet😭 @Impulseur227 @kadvard @DrDjamilaF @islamane @MawliDayak #ZinderSaboua  #Zinder_Saboua,fr,"['zindersaboua', 'zinder_saboua']",[],3007532147,3007532147,saly_queen,Ameena Salifou Mody,2,01,https://twitter.com/saly_queen/status/1074917591959916548,[],[],0,,False,66,7,4,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
9,1074772517699633153,1074772517699633153,1545080711000.0,2018-12-17 16:05:11,-0400,"{'type': 'Point', 'coordinates': [13.7963814, 8.9889017]}","HOTUNA: Yayinda Mai martaba Sarkin Damagaram Sultan Abubakar Sanda Umaru yake yiwa mai martaba Sarkin Gombe Dr Abubakar Shehu Abubakar lll, rakiya zuwa masauki daga masarautar Damagaram.  https://t.co/WYiWdrEGSO",in,[],[],859011746501197824,859011746501197824,Gombe_Emirate,Gombe Emirate,1,16,https://twitter.com/Gombe_Emirate/status/1074772517699633153,[],"['https://pbs.twimg.com/media/Dupba2bWoAUo5nb.jpg', 'https://pbs.twimg.com/media/DupbxhuW0AAj3H4.jpg', 'https://pbs.twimg.com/media/DupbzuJW4AABEdp.jpg', 'https://pbs.twimg.com/media/Dupb4g5W0AIIFjW.jpg']",1,https://pbs.twimg.com/media/Dupba2bWoAUo5nb.jpg,False,157,6,53,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
