,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,accessed_cityname
0,549787961831608320,549787961831608320,1419914639000.0,2014-12-29 23:43:59,-0400,"{'type': 'Point', 'coordinates': [14.63068445, 0.29061379]}",433d8c7fce000000,fr,[],[],61043461,61043461,googuns_prod,GooGuns,1,23,https://twitter.com/googuns_prod/status/549787961831608320,[],[],0,,False,0,0,0,,None,,"14.2589,1.4671,75km",,,,,[],,,,,tillaberi
1,549452303737307136,549447881854566400,1419834612000.0,2014-12-29 01:30:12,-0400,"{'type': 'Point', 'coordinates': [14.3676099, 0.0818345]}",@amadouousmane1 @OsmyMaiga @juldas11 koi mon boss,ht,[],[],2389514101,2389514101,DialoOmar87,OMAR DIALLO,1,01,https://twitter.com/DialoOmar87/status/549452303737307136,[],[],0,,False,0,1,0,,None,,"14.2589,1.4671,75km",,,,,[],,,,,tillaberi
2,549447881854566400,549447881854566400,1419833557000.0,2014-12-29 01:12:37,-0400,"{'type': 'Point', 'coordinates': [14.3676099, 0.0818345]}",Salut les amis  http://t.co/NzMPtlmc1d,fr,[],[],2389514101,2389514101,DialoOmar87,OMAR DIALLO,1,01,https://twitter.com/DialoOmar87/status/549447881854566400,[],"['https://pbs.twimg.com/media/B6AH07KIUAAa6l6.jpg', 'https://pbs.twimg.com/media/B6AH2WsIQAEYvxw.jpg', 'https://pbs.twimg.com/media/B6AH4AyIEAAKehX.jpg', 'https://pbs.twimg.com/media/B6AH6MVIEAAX0CJ.jpg']",1,https://pbs.twimg.com/media/B6AH07KIUAAa6l6.jpg,False,2,1,0,,None,,"14.2589,1.4671,75km",,,,,[],,,,,tillaberi
3,547078441959301122,546770539801747456,1419268639000.0,2014-12-22 12:17:19,-0400,"{'type': 'Point', 'coordinates': [13.9333, 0.9667]}",@fluffyguy found similar here:  this article  http://t.co/wcb9HgS0DD entitled: 'Abducted and thankful as the &amp;lsquo;Choice of One&amp;rsquo;',en,[],[],39871064,39871064,EmpressJX,Dr. Simon Antony Roberts,1,12,https://twitter.com/EmpressJX/status/547078441959301122,['http://www.simonaroberts.com?p=265'],[],0,,False,0,0,1,,None,,"14.2589,1.4671,75km",,,,,[],,,,,tillaberi
4,541505389268049920,541505389268049920,1417939920000.0,2014-12-07 03:12:00,-0400,"{'type': 'Point', 'coordinates': [14.107537, 1.197051]}",5c78688718033c415a8ea4258777449eff06bee7c95e90b057870087feefd80e34348f930159040dce042957e74f22b5d10389c1218bd6f7be3773720b769048,ht,[],[],429803867,429803867,MarsBots,MarsBots,7,03,https://twitter.com/MarsBots/status/541505389268049920,[],[],0,,False,0,0,0,,None,,"14.2589,1.4671,75km",,,,,[],,,,,tillaberi
5,539697523233808384,539697523233808384,1417508891000.0,2014-12-02 03:28:11,-0400,"{'type': 'Point', 'coordinates': [14.25243877, 2.71421737]}",0967f8360e000000,und,[],[],61043461,61043461,googuns_prod,GooGuns,2,03,https://twitter.com/googuns_prod/status/539697523233808384,[],[],0,,False,0,0,0,,None,,"14.2589,1.4671,75km",,,,,[],,,,,tillaberi
6,535188601597075457,535188601597075457,1416433880000.0,2014-11-19 16:51:20,-0400,"{'type': 'Point', 'coordinates': [13.659152, 0.49913063]}",7efa0334f6000000,is,[],[],61043172,61043172,googuns_staging,GooGuns,3,16,https://twitter.com/googuns_staging/status/535188601597075457,[],[],0,,False,0,0,0,,None,,"14.2589,1.4671,75km",,,,,[],,,,,tillaberi
7,534610690443849729,534610690443849729,1416296095000.0,2014-11-18 02:34:55,-0400,"{'type': 'Point', 'coordinates': [14.3772627, 0.0933491]}", http://t.co/3orr2OAma3 Dieu quant il cesser ces tueries a Jerusalem?,fr,[],[],2880924119,2880924119,tonitoni0774,Antoine OUEDRAOGO,2,02,https://twitter.com/tonitoni0774/status/534610690443849729,['https://twitter.com/RFI/status/534609835510079490/photo/1bon'],[],0,,False,10,0,0,,None,,"14.2589,1.4671,75km",,,,,[],,,,,tillaberi
8,534384083816951808,534384083816951808,1416242068000.0,2014-11-17 11:34:28,-0400,"{'type': 'Point', 'coordinates': [14.3772442, 0.093342]}", http://t.co/7RnEkflak3 cest important d avoir un president qui puisse tenir apres un autre qui en a fait son empire. Ce ne sera pas facile,fr,[],[],2880924119,2880924119,tonitoni0774,Antoine OUEDRAOGO,1,11,https://twitter.com/tonitoni0774/status/534384083816951808,[],['https://pbs.twimg.com/media/B2pNn4zCAAA-9-M.jpg'],1,https://pbs.twimg.com/media/B2pNn4zCAAA-9-M.jpg,False,0,0,0,,None,,"14.2589,1.4671,75km",,,,,[],,,,,tillaberi
9,534129202686328832,532661498762784768,1416181300000.0,2014-11-16 18:41:40,-0400,"{'type': 'Point', 'coordinates': [14.3750765, 0.091858]}",@alisawadogo6 @bationomichel2 nous prenons rendez vous avec l'Histoire .nostalgie Deja!!!,fr,[],[],1209236533,1209236533,Toukatanever,Ibrahima Belem,7,18,https://twitter.com/Toukatanever/status/534129202686328832,[],[],0,,False,0,0,1,,None,,"14.2589,1.4671,75km",,,,,[],,,,,tillaberi
10,533360012127903744,533360012127903744,1415997910000.0,2014-11-14 15:45:10,-0400,"{'type': 'Point', 'coordinates': [14.3750765, 0.091858]}",L'incontournable BC il y a 2 semaines est devenu un exilé qui cherche une terre d'accueil.La roue de l'Histoire tourne. en bien cette fois.,fr,[],[],1209236533,1209236533,Toukatanever,Ibrahima Belem,5,15,https://twitter.com/Toukatanever/status/533360012127903744,[],[],0,,False,0,0,1,,None,,"14.2589,1.4671,75km",,,,,[],,,,,tillaberi
11,530395890998325249,530395890998325249,1415291209000.0,2014-11-06 11:26:49,-0400,"{'type': 'Point', 'coordinates': [14.753546, 0.9280604]}", http://t.co/jWz8fW4ElY,und,[],[],1456638554,1456638554,ayorou125,محمد أبوراضي السوقي,4,11,https://twitter.com/ayorou125/status/530395890998325249,[],['https://pbs.twimg.com/media/B1xYPYOIcAAlm85.jpg'],1,https://pbs.twimg.com/media/B1xYPYOIcAAlm85.jpg,False,1,0,0,,None,,"14.2589,1.4671,75km",,,,,[],,,,,tillaberi
